Link,Date,Title,Word Count,Character Count
https://github.com/kreier/remote/commit/e0f26927185f990b3230f4e177b1ffba1db3db79,2020-11-16,[kreier/remote] Update index.md,3,15
https://github.com/kreier/remote/commit/1a8bda963176e6f02243239cc5977c3803baede4,2020-11-16,[kreier/remote] updated to progress from February 2020,6,38
https://github.com/kreier/remote/commit/5ceeabc8c729750eebd803325ae24bdf1e96f510,2020-11-16,[kreier/remote] compatibility included,2,22
https://github.com/kreier/remote/commit/5386c3c4282a25f19935ddf0a1d8b76eeae70acb,2020-11-16,[kreier/remote] screenshot rather than html code example,6,40
https://github.com/kreier/remote/commit/e4161cc4fe3ec51e456477fe3a0fe91997b9388d,2020-11-16,[kreier/remote] updated with example layout,4,27
https://github.com/kreier/remote/commit/c1fb6a808f0d907f2b30608c8fbd47e09e305532,2020-01-31,[kreier/remote] omit Synology Diskstation .DS_Store files,5,41
https://github.com/kreier/remote/commit/6a77f4cf218b41d55656657d90465c6eb7b5110e,2020-01-24,[kreier/remote] Set theme jekyll-theme-cayman,5,29
https://github.com/kreier/remote/commit/dc852f9095a2be3092ed3a38ab03691c982ffc6c,2020-01-24,[kreier/remote] Create README.md,3,16
https://github.com/kreier/remote/commit/156e6c72f5890e8ea068c40fa05e48e43b0321d6,2020-01-23,[kreier/remote] Create index.html,3,17
https://github.com/kreier/remote/commit/f74b59606286b977e076070171276d1fe926daa4,2020-01-23,[kreier/remote] switch from original GPL 2019/11/09,7,35
https://github.com/kreier/remote/commit/79311794ba826a82dcfa1f09759ae515c15f98ec,2019-12-06,[kreier/remote] Update index.html,3,17
https://github.com/kreier/remote/commit/77e011b19d44ae9870ae2233e4a7528a3b8c0708,2019-12-06,[kreier/remote] Create main.js,3,14
https://github.com/kreier/remote/commit/f874a5cc6bbca122fdcfc6a9c463ba6ad03a0fb5,2019-12-06,[kreier/remote] Create companion.js,3,19
https://github.com/kreier/remote/commit/c4d57786448835b6fb0638d6342b1b72783cdff9,2019-12-06,[kreier/remote] Create BluetoothTerminal.js,3,27
https://github.com/kreier/remote/commit/371d041287e46a84f7baa5c20737c733bdb80d9d,2019-12-06,[kreier/remote] Create styles.css,3,17
https://github.com/kreier/remote/commit/848c5427f4804809811baed4703d1e367b271bc0,2019-12-06,[kreier/remote] Create normalize.css,3,20
https://github.com/kreier/remote/commit/36a94e45f115f60abd6e9a6d96a3544f23b1acd7,2019-12-06,[kreier/remote] Create manifest.json,3,20
https://github.com/kreier/remote/commit/ac9c6f9ce5cdca8c9e83725853557f6d96e45291,2019-12-06,[kreier/remote] inspired by loginov.rocks/Web-Bluetooth-Terminal,7,48
https://github.com/kreier/remote/commit/2989cfac915185c4d9133a6020ab6f915678890a,2019-11-18,[kreier/remote] Update and rename readme.md to README.md,8,40
https://github.com/kreier/remote/commit/bec7ccb1c98a92727011a556474cc25a3542ff8d,2019-11-12,[kreier/remote] vision expanded,2,15
https://github.com/kreier/remote/commit/6724317eaa950c740ad7155275935d6ed676fd58,2019-11-12,[kreier/remote] basic files and framework,4,25
https://github.com/kreier/remote/commit/c4a2fca38d91079d1a6cb7c6e163036803b34eb2,2019-11-12,[kreier/remote] inspired by Danila Loginov,4,26
https://github.com/kreier/remote/commit/ea0147613a65f7d6096a86c314c628716eef2891,2019-11-12,[kreier/remote] initial commit,2,14
https://github.com/kreier/remote/commit/465a33f0c424669c28a7d353237753d6b7e7d3f7,2019-11-12,[kreier/remote] Initial commit,2,14
https://github.com/kreier/reset23/commit/2f8aaca90d4ac2ca1f371b00d4bdbb10db72de16,2023-05-25,[kreier/reset23] documented design cycle,3,23
https://github.com/kreier/reset23/commit/2c82b7670e76a7eade343a0337311d46f0e9c3b1,2023-05-25,[kreier/reset23] reflection of the art party,5,27
https://github.com/kreier/reset23/commit/aff03df640072417cd1e4be6e5ed664a7718acc1,2023-05-25,[kreier/reset23] pictures from the party,4,23
https://github.com/kreier/reset23/commit/5b06cb4affdc04db37394dafb482eb985e816d9f,2023-05-24,[kreier/reset23] Merge pull request #1 from kreier/main,7,38
https://github.com/kreier/reset23/commit/c2249ad2f15dfb77b50f4a6d9aeaba17e0b89277,2023-05-24,[kreier/reset23] expanded documentation,2,22
https://github.com/kreier/reset23/commit/32014fbb2c2189751c6baa4210d2f67bd762231a,2023-05-24,[kreier/reset23] included inspiration from December 2022,5,39
https://github.com/kreier/reset23/commit/147b401bbc96f008b572f1aa767ddb2ca0ae526c,2023-05-24,[kreier/reset23] Add files via upload,4,20
https://github.com/kreier/reset23/commit/69960cd98a6a65c8dcd37a8f50f96a99e8328866,2023-05-23,[kreier/reset23] two more images,3,15
https://github.com/kreier/reset23/commit/1e57e4050f56d9dcbce9b6e3a4ad656c03a6f6ee,2023-05-23,[kreier/reset23] preparation stage,2,17
https://github.com/kreier/reset23/commit/e91bb5f67154143460d897a41e2630f043fff552,2023-05-19,[kreier/reset23] adjusted image size,3,19
https://github.com/kreier/reset23/commit/2c2364d49833102405e9d2e0eb334afc23d2eb74,2023-05-19,[kreier/reset23] initial visualization,2,21
https://github.com/kreier/reset23/commit/fc03a6c7dcf27b453a2266e19843c191e8ae34a4,2023-05-19,[kreier/reset23] Create README.md,3,16
https://github.com/kreier/reset23/commit/b1d423d93c867da917f304b10df4f879c6f2b582,2023-05-19,[kreier/reset23] documentation of last weeks,4,27
https://github.com/kreier/reset23/commit/9a84a00df5927cfbd086ab72f06b214bb441ea82,2023-05-19,[kreier/reset23] Create main.py,3,14
https://github.com/kreier/reset23/commit/2849dfdc93c60874f38bdcd7181176e0369301a9,2023-05-19,[kreier/reset23] Updated for Circuitpython and Synology Diskstation,6,50
https://github.com/kreier/reset23/commit/447d9a171120a85d056030fcf94d3df039757dae,2023-05-19,[kreier/reset23] Initial commit,2,14
https://github.com/kreier/rfid/commit/e1ad74e937d3d78604d0415d7e7119d646b4202c,2020-12-16,[kreier/rfid] Merge pull request #2 from kreier/master,7,40
https://github.com/kreier/rfid/commit/fbe1eab6162b1cbe119509a6c7394ed1befc6944,2020-12-16,[kreier/rfid] branch and repository have been renamed,6,39
https://github.com/kreier/rfid/commit/b0cd999cbc664d0afc111d4eb690dabe4b65ba87,2020-12-16,[kreier/rfid] Update README.md,3,16
https://github.com/kreier/rfid/commit/9cbafaf57145f7dd4b81519071dc3ee23ab669a8,2020-12-16,[kreier/rfid] Merge pull request #1 from kreier/main,7,38
https://github.com/kreier/rfid/commit/0d993e99a6d0a45e85b1e63c5d714b4c66549bce,2020-12-16,[kreier/rfid] Update README.md,3,16
https://github.com/kreier/rfid/commit/c7cf0fe3fef616e13a0bbccdf658df9f654c789e,2020-11-10,[kreier/rfid] updated users,2,13
https://github.com/kreier/rfid/commit/66153748658d04b50ecb9b891359f39f908825a6,2020-10-12,[kreier/rfid] path to images updated blob - tree,6,34
https://github.com/kreier/rfid/commit/c4f53310f6e9173cbe87a83f4616028895c1cfaa,2020-10-06,[kreier/rfid] Create .gitignore,2,17
https://github.com/kreier/rfid/commit/960bbb290b59972ae4323a1a985b7dcb4ad244ad,2020-10-01,[kreier/rfid] README is processed second by Jekyll,6,36
https://github.com/kreier/rfid/commit/96fd248b8a62eea86d7ae0f60a1f34dfe980be1f,2020-10-01,[kreier/rfid] index or readme,3,15
https://github.com/kreier/rfid/commit/2a2aa01eb7834c278f0c67845a6f001be33b3626,2020-10-01,[kreier/rfid] link to images updated,4,22
https://github.com/kreier/rfid/commit/833be94cf995d063347f0df800546d27a1384d0e,2020-10-01,[kreier/rfid] github pages documentation,3,26
https://github.com/kreier/rfid/commit/a4ee360628940089fbdd89caafc1bab97027f355,2020-05-26,[kreier/rfid] Update LICENSE,2,14
https://github.com/kreier/rfid/commit/2cf3ea23ce202a6f5117cb7b8667e4b0fb582ba4,2019-10-22,[kreier/rfid] bug fix progress bar and nonworking .flush(),7,44
https://github.com/kreier/rfid/commit/5a3786d9c5548ef0e8164d9712123e9168aeb722,2019-10-16,[kreier/rfid] progress bar added,3,18
https://github.com/kreier/rfid/commit/cb8a498b3f28a4d7e65764a6fb2ac6715db47078,2019-10-10,[kreier/rfid] renamed and updated,3,19
https://github.com/kreier/rfid/commit/30dba910dd36cad4261bd8e466486e6b0b90cdfb,2019-10-04,[kreier/rfid] added Luke and Katie,4,20
https://github.com/kreier/rfid/commit/1ece808ec9e3905eacd134683820f582e04eb9e0,2019-10-04,[kreier/rfid] Add files via upload,4,20
https://github.com/kreier/rfid/commit/8488b63a10dd75f78db99a7837f878aa030a5dd6,2019-10-03,"[kreier/rfid] smaller pictures, better arranged",4,33
https://github.com/kreier/rfid/commit/1c55960cc2f8d4d2ead66ce3d10a422888628c31,2019-10-03,[kreier/rfid] Update README.md,3,16
https://github.com/kreier/rfid/commit/82be6b0673a851c055099c4e14313f8f2b0dcc67,2019-10-03,[kreier/rfid] Update README.md,3,16
https://github.com/kreier/rfid/commit/e974c5ffa4080aaf92a357f259b3f0351cafe913,2019-10-03,[kreier/rfid] Update readme.md,3,16
https://github.com/kreier/rfid/commit/a3d1b6dcbdcca0bea9b04d07bb2d2cd93d533425,2019-10-03,[kreier/rfid] Add files via upload,4,20
https://github.com/kreier/rfid/commit/a445d19c9e2b4eb614c36f7c81a72fb63a57c351,2019-10-03,[kreier/rfid] Update readme.md,3,16
https://github.com/kreier/rfid/commit/2f9e8b82873947b2033b3ce785bfc1876678ff5c,2019-10-03,[kreier/rfid] Add files via upload,4,20
https://github.com/kreier/rfid/commit/cc486f625901bf8a4135b62d085104e8aafbcccd,2019-10-02,[kreier/rfid] Add files via upload,4,20
https://github.com/kreier/rfid/commit/a4fc7f577f62a092f3e03d0af8f009a531dcb136,2019-10-02,[kreier/rfid] Update readme.md,3,16
https://github.com/kreier/rfid/commit/01c68fa1428878fa17a3fea72591c202185f97ee,2019-09-30,[kreier/rfid] Update and rename info.md to readme.md,8,38
https://github.com/kreier/rfid/commit/8e4a95c597ad72ea8f8b6775b08150ad5fb6dbaf,2019-09-30,[kreier/rfid] included more pictures,3,22
https://github.com/kreier/robotics/commit/110dca823327d67e13502808ce76697d36f5470a,2024-01-19,[kreier/robotics] sorted code examples,3,20
https://github.com/kreier/robotics/commit/d14add57e37400fa8f1e3ac331a3518c346ce7d1,2024-01-19,[kreier/robotics] include code examples,3,21
https://github.com/kreier/robotics/commit/9bf56bbc8d4474c86a3bd6328b005bc7eb24a381,2024-01-19,[kreier/robotics] Add files via upload,4,20
https://github.com/kreier/robotics/commit/d8cafe7f31d95ea24c86e19ee7268df65967e129,2024-01-19,[kreier/robotics] Create jekyll-gh-pages.yml,5,26
https://github.com/kreier/robotics/commit/29ecb0bb0e72f40d6513fc2ab9efefcb2dda7f16,2024-01-19,[kreier/robotics] initial outline,2,15
https://github.com/kreier/robotics/commit/42799e63339b5e520046fa283b289ad0cc3d6465,2024-01-19,"[kreier/robotics] good for C (Arduino ?) and Synology, but CircuitPython?",8,55
https://github.com/kreier/robotics/commit/af524a744855501df05d6302f7983c52cef2c257,2024-01-19,[kreier/robotics] Initial commit,2,14
https://github.com/kreier/rp2040/commit/b603361b039f702e30ff8d39ea4968f993a0a56d,2025-05-13,[kreier/rp2040] include visual of overclocking result,5,37
https://github.com/kreier/rp2040/commit/88ea581695b5a1ce439a34bc93a9b70ae51d4eac,2025-05-13,[kreier/rp2040] Create README.md for overclocking,5,33
https://github.com/kreier/rp2040/commit/097476db355c4b39f4c09e751b856d33cac5e0d6,2025-05-10,"[kreier/rp2040] future CoreMark, starting with hello world serial",7,49
https://github.com/kreier/rp2040/commit/ea0ac62ee3887b6a8c16ab7529b043fea72a514f,2025-05-01,[kreier/rp2040] include badges,2,14
https://github.com/kreier/rp2040/commit/c2d6b57038420f9a8c7c92f3d4615f0dfd932b09,2025-05-01,"[kreier/rp2040] blink in C, from examples of the SDK 2.1.1",11,42
https://github.com/kreier/rp2040/commit/0175b27ee649ab1906bd68e63563576d508b7491,2023-12-25,[kreier/rp2040] menu function with 9 lines,5,26
https://github.com/kreier/rp2040/commit/b2e7e9a99f35a5d92bf562ad35c4020f71552ed3,2023-11-24,[kreier/rp2040] manually activate display,3,25
https://github.com/kreier/rp2040/commit/740b36e63eadccd90b72056a9b422e821b58cc4a,2023-04-06,[kreier/rp2040] Create neopixel16.py,3,20
https://github.com/kreier/rp2040/commit/ebf04d72f9d85b4465e17269aa7b7243317c5c54,2023-03-06,[kreier/rp2040] with new integrated displayio driver,5,36
https://github.com/kreier/rp2040/commit/4efd92300f8c7867900bf2292240ad053491766e,2023-03-01,[kreier/rp2040] SCL is on GP1,4,13
https://github.com/kreier/rp2040/commit/8d795b8e0471d3766b28dedb4daabd8d876f0719,2023-02-23,[kreier/rp2040] added menu and examples,4,23
https://github.com/kreier/rp2040/commit/3da5f7b9e6e8954b1f7c32b47a35294a2be1be6a,2023-02-03,[kreier/rp2040] reference PINs for AA 2023,5,26
https://github.com/kreier/rp2040/commit/1f009458c1624e3d24b0ce5795a6da93bc872094,2022-12-29,[kreier/rp2040] latest edition 2022,3,19
https://github.com/kreier/rp2040/commit/1b0e35a2190c9c0529ebd4ea1bfd1db1e8b26c9e,2022-12-29,[kreier/rp2040] design 2022-12-23,4,17
https://github.com/kreier/rp2040/commit/441f115c27dd24cdb0045eec0fb41f36407145d1,2022-12-29,[kreier/rp2040] design 2022-12-21,4,17
https://github.com/kreier/rp2040/commit/2a472cb36277b4c1459fce9213409afb333d444b,2022-12-29,[kreier/rp2040] Create README.md,3,16
https://github.com/kreier/rp2040/commit/5a2cc7ae4d1a8874e791db696b94572abe8e6c0c,2022-12-13,[kreier/rp2040] fixed link to 128x32 oled image,6,31
https://github.com/kreier/rp2040/commit/13e13b42b4543e3e8cffc8941bd35aff72cfc725,2022-12-13,[kreier/rp2040] Merge branch 'main' of https://github.com/kreier/rp2040,9,55
https://github.com/kreier/rp2040/commit/f4ebc0e162676207861b465f6f10a36be60f5f28,2022-12-13,[kreier/rp2040] experimental setup,2,18
https://github.com/kreier/rp2040/commit/308b74fd3867936d03afb99284c4e8831f105dc0,2022-12-13,[kreier/rp2040] include pictures,2,16
https://github.com/kreier/rp2040/commit/154e378cc8c9402a7ccf8d4d0e6fc67da0fe7968,2022-12-13,[kreier/rp2040] added pins for WaveShare,4,24
https://github.com/kreier/rp2040/commit/b8e8c8b1e83e9531112f9e953a5631b1c6f3e951,2022-12-13,[kreier/rp2040] document future i2c sensors,4,27
https://github.com/kreier/rp2040/commit/1b66a59862f35bbcfab927193a4dced83a3840e7,2022-11-28,[kreier/rp2040] Merge branch 'main' of https://github.com/kreier/rp2040,9,55
https://github.com/kreier/rp2040/commit/d91cd5c47c72878427d11a5b4fecf8eb3eaf20c0,2022-11-28,[kreier/rp2040] fixed colstart=2,3,16
https://github.com/kreier/rp2040/commit/dc2cfe7404f9e24650cb12b4e70cc405ec487d60,2022-11-28,[kreier/rp2040] Create README.md,3,16
https://github.com/kreier/rp2040/commit/6f953caaaaa11cb9f65951e36edd0e8e7a8fd884,2022-11-28,[kreier/rp2040] configuration November 2022,3,27
https://github.com/kreier/rp2040/commit/8682ca88a94ca32e13c94a6180398cdc20ae05ef,2022-11-28,[kreier/rp2040] documentation code February 2022,4,32
https://github.com/kreier/rp2040/commit/6cff5af03d4d1aefb4d9d469ab6a6f170e42bf13,2022-11-28,"[kreier/rp2040] OLED 1.3"" 128x64",4,16
https://github.com/kreier/rp2040/commit/8303ea102df48e5758afc29cf5baaa96fad39047,2022-11-28,"[kreier/rp2040] TFT 3.2"" 320x240",4,16
https://github.com/kreier/rp2040/commit/7a819e7a02cc3f3ae99ca8540539b765a7369005,2022-11-28,"[kreier/rp2040] OLED 1.1"" 128x32",4,16
https://github.com/kreier/rp2040/commit/25cd48a4ccac589187025e0c97b1eea4c813d2a5,2022-11-28,[kreier/rp2040] Merge branch 'main' of https://github.com/kreier/rp2040,9,55
https://github.com/kreier/rp2040/commit/eef44c85c2e1d814cd0e539d91407b2807ea3569,2022-11-28,"[kreier/rp2040] TFT 1.3"" 240x240",4,16
https://github.com/kreier/rp2040/commit/38055de719c494bdf5f7be3b59eaa64abdc9ea19,2022-11-28,[kreier/rp2040] Update README.md,3,16
https://github.com/kreier/rp2040/commit/29f69450eba9c85dd364907548e8631c1a012636,2022-11-28,[kreier/rp2040] plug-on display 240x240,4,23
https://github.com/kreier/rp2040/commit/2aee997cbad1b52e28c7ee9f1e696cdc671c5e07,2022-11-28,[kreier/rp2040] documentation for 128x64 display,4,32
https://github.com/kreier/rp2040/commit/5fb07885cf5994081f5dd3e557d851de5f23f3f8,2022-11-28,[kreier/rp2040] working 128x32 oled on i2c,5,26
https://github.com/kreier/rp2040/commit/8053b365e67e57c7d316aafeece5ceb8c7b52d3f,2022-11-24,[kreier/rp2040] rp2040 upgraded with TFT 320x200,5,32
https://github.com/kreier/rp2040/commit/56d24d40f6b6a6d01fd6b1635a5f0fef860cee13,2022-11-24,[kreier/rp2040] saved from rvr_sphero,3,21
https://github.com/kreier/rp2040/commit/a00c992c3b3c8b25e3f9c35b28952a1f67d5479e,2022-11-15,[kreier/rp2040] working oled 128x64 startup,4,27
https://github.com/kreier/rp2040/commit/dc1be8add3f337e5e136ef352296eee046c103f1,2022-11-15,[kreier/rp2040] current state,2,13
https://github.com/kreier/rp2040/commit/8acb40d9ff9d253db1a837238a92cdfb42a951a4,2022-11-15,[kreier/rp2040] Update .gitignore,2,17
https://github.com/kreier/rp2040/commit/c6a0a5eb2676ed8b79c944ecac948009c925faea,2022-11-15,[kreier/rp2040] Initial commit,2,14
https://github.com/kreier/rp2350/commit/f5696948d423c00f93e4c05e91679bf64508ef40,2025-05-10,[kreier/rp2350] CPU frequency and badges,4,24
https://github.com/kreier/rp2350/commit/1aa52a6a9b531f0c345462e9e8d0929a8d143c15,2025-05-10,"[kreier/rp2350] prime benchmark in circuitpython, 2x speed rp2040",7,49
https://github.com/kreier/rp2350/commit/e5e4370c884b85d5e3cba79ab72b42d99ab3ede3,2025-05-10,[kreier/rp2350] Update .gitignore,2,17
https://github.com/kreier/rp2350/commit/9945592485fcb264d7897e8204ccee7ac653a294,2025-05-10,[kreier/rp2350] Initial commit,2,14
https://github.com/kreier/rvr/commit/11f9a01b8cd3c263d7979098ba42bac7ff32beb8,2022-12-22,[kreier/rvr] included i2c port base,4,22
https://github.com/kreier/rvr/commit/3663151a444172ba223cc0c822dfe274de10f545,2022-12-21,[kreier/rvr] Documentation 4 stages to 2022-12-21,7,36
https://github.com/kreier/rvr/commit/1ecb2b8eca2d561982a554ffe48f675b24d3840d,2022-12-21,[kreier/rvr] Create README.md,3,16
https://github.com/kreier/rvr/commit/e96a0074600f8c74e61494cc98be9781522bf5d3,2022-03-08,[kreier/rvr] updated SPI pin definition,4,26
https://github.com/kreier/rvr/commit/0094060062e3d1576f149dfb0c57b0203af6cbef,2022-03-08,"[kreier/rvr] A4, A5, A6 and A7 can't be used",9,31
https://github.com/kreier/rvr/commit/b02eecaae7aa5af0cabfae00a095f39076e95587,2022-03-08,[kreier/rvr] Update README.md,3,16
https://github.com/kreier/rvr/commit/211306bdaf994f0ceb0e8dede632dc6cee71e73c,2022-02-25,[kreier/rvr] starting pin assignment,3,23
https://github.com/kreier/rvr/commit/533e8a936dc0a440d6a79a972c9fdd256381ceac,2022-02-25,[kreier/rvr] initial documentation,2,21
https://github.com/kreier/rvr/commit/f4e0b9090d7c6f17d4cf217a65b8f02b14e022ec,2022-02-25,[kreier/rvr] simple test,2,11
https://github.com/kreier/rvr/commit/e989f558ccd42f1ed9f720888324dd356220f587,2022-02-24,[kreier/rvr] new social distancing rule,4,26
https://github.com/kreier/rvr/commit/90b6c1f5dedd11310f7813d341cc5d7c6d3aac41,2022-02-24,[kreier/rvr] Ted Faro update,3,15
https://github.com/kreier/rvr/commit/66e6ec5b5a5bd42bf9c92784f86775d8e0cde4d5,2022-02-23,[kreier/rvr] paper documentation 2018,3,24
https://github.com/kreier/rvr/commit/76b11053a6c44a852d98b03d29907a074b9f982b,2022-02-23,[kreier/rvr] documentation 2018,2,18
https://github.com/kreier/rvr/commit/a4f3f2113643183aa9c0109ec33d1b7b756b16e4,2022-02-23,[kreier/rvr] documentation from 2018,3,23
https://github.com/kreier/rvr/commit/24d2843e157152e07d99651fbdbc0524e04247ec,2022-02-23,[kreier/rvr] initial commit,2,14
https://github.com/kreier/rvr/commit/37881e545a3156f54255535cdde712c47234e456,2022-02-23,[kreier/rvr] Initial commit,2,14
https://github.com/kreier/rvr_circuitpython/commit/b5a426faa5008776e7cd37997318375eb6fd49cb,2023-03-08,[kreier/rvr_circuitpython] reintroduced LEDs,2,17
https://github.com/kreier/rvr_circuitpython/commit/5c6e222e6e169060608ab0dcd2c8af85dab60639,2023-03-08,[kreier/rvr_circuitpython] update 2023,2,11
https://github.com/kreier/rvr_circuitpython/commit/e4959e60a711807b3278a312a4b17d22c6e77f77,2023-03-07,[kreier/rvr_circuitpython] indicate licence and release,4,28
https://github.com/kreier/rvr_circuitpython/commit/c58f0488959d31cc612f72b7a2831c28d03407cc,2023-03-07,[kreier/rvr_circuitpython] list 10 current functions of the API,7,36
https://github.com/kreier/rvr_circuitpython/commit/0e1530ebb7e88e72b54f9b5725abcabbd2e4743e,2023-03-04,[kreier/rvr_circuitpython] update first list of APIs,5,25
https://github.com/kreier/rvr_circuitpython/commit/a5e650ede774e8f5d0d65d8fa6a2db068a3c1ba4,2023-03-04,[kreier/rvr_circuitpython] Merge branch 'main' of https://github.com/kreier/rvr_circuitpython,9,66
https://github.com/kreier/rvr_circuitpython/commit/f3966a9b154c167114dabeec8af70f9a1f6b5245,2023-03-04,[kreier/rvr_circuitpython] Merge branch 'main' of https://github.com/emwdx/rvr_circuitpython,9,65
https://github.com/kreier/rvr_circuitpython/commit/06c8d146f7b8a4f1d0044d20497f4f0bd80db9f5,2023-03-04,[kreier/rvr_circuitpython] reflect Evan's latest changes,5,29
https://github.com/kreier/rvr_circuitpython/commit/b1451cd151f6e630b04796cb86372d955c812cc8,2023-03-03,[kreier/rvr_circuitpython] document development state,3,26
https://github.com/kreier/rvr_circuitpython/commit/73b1563bd2973d14f7816c556cfbfca536c277fd,2022-02-17,[kreier/rvr_circuitpython] Merge branch 'development' into kreier-patch-1,7,46
https://github.com/kreier/rvr_circuitpython/commit/3a900224b67975b399e267536da2febb10259839,2022-02-17,[kreier/rvr_circuitpython] Merge pull request #2 from kreier/kreier-patch-1,9,48
https://github.com/kreier/rvr_circuitpython/commit/8d64bd4121c7179642042432b3f980ab849b6bf8,2022-02-17,[kreier/rvr_circuitpython] Merge pull request #1 from kreier/kreier-patch-2,9,48
https://github.com/kreier/rvr_circuitpython/commit/67682210d4922e93b4230b7f6ad964b4c99ebfad,2022-02-17,[kreier/rvr_circuitpython] added respective libraries,3,26
https://github.com/kreier/rvr_circuitpython/commit/1a8aae990b82a8b75b8510f97bd345e744651519,2022-02-17,[kreier/rvr_circuitpython] pin documentation,2,17
https://github.com/kreier/rvr_circuitpython/commit/b191e1299f361d2e6f749ded64c99bf5ae0a0e55,2022-02-17,[kreier/rvr_circuitpython] running four microcontroller with the rvr,6,41
https://github.com/kreier/saiht-parser/commit/821963cb68965856a18bdc1238ed3b0614b5c779,2025-12-23,[kreier/saiht-parser] Revise README for project and historical context,7,48
https://github.com/kreier/saiht-parser/commit/5d57a62d25aad1309da88ff10127b2cffae8d5b6,2025-10-19,[kreier/saiht-parser] Merge pull request #5 from kreier/beta for v25.10.05beta,11,56
https://github.com/kreier/saiht-parser/commit/1299ff4bdad242ee87cc8d8f1b99bfdf47db21a3,2025-10-19,[kreier/saiht-parser] now properly sorted,3,19
https://github.com/kreier/saiht-parser/commit/cda65844800a4075f7ff13749d5576a28cb4605f,2025-10-19,"[kreier/saiht-parser] two new articles, including sort",5,32
https://github.com/kreier/saiht-parser/commit/8633dbfe5a7ec1987f943e93f9e377f323f86fe1,2025-10-19,[kreier/saiht-parser] Merge pull request #4 from kreier/alpha ,7,40
https://github.com/kreier/saiht-parser/commit/31d71f876db3ffe8173613c6d299af91883aa2f2,2025-10-19,[kreier/saiht-parser] some work from 2015,4,19
https://github.com/kreier/saiht-parser/commit/03d7b98f1796b6a0c05494e17f3254957c02c9a8,2025-10-19,[kreier/saiht-parser] Rename index.html to index_old.html,6,35
https://github.com/kreier/saiht-parser/commit/d9e0aa2b5c757d3e829b6f77e2e39ca9caed6414,2025-10-19,[kreier/saiht-parser] Merge pull request #3 from kreier/alpha,7,39
https://github.com/kreier/saiht-parser/commit/d0729c8429156a88ac2390cd0c217253004786d4,2025-10-19,[kreier/saiht-parser] L1 and L2 lists linked,5,22
https://github.com/kreier/saiht-parser/commit/b05aea4be649c3d4c0d1c0a1cdb0397abc95ac73,2025-10-19,[kreier/saiht-parser] L2 and L1 parsing with text done,7,32
https://github.com/kreier/saiht-parser/commit/f8a5802ab9e7be218bea51f05cf9bf64b841e658,2025-10-19,"[kreier/saiht-parser] number event fixed, L2 output works",6,35
https://github.com/kreier/saiht-parser/commit/ecf7a09784a5415d4a2479977d943247ba5db697,2025-10-19,[kreier/saiht-parser] Merge pull request #2 from kreier/alpha,7,39
https://github.com/kreier/saiht-parser/commit/cf07ccf4a3c63c06c39703ce504647206cff5761,2025-10-19,[kreier/saiht-parser] include YAML - Aint Markup Language,5,35
https://github.com/kreier/saiht-parser/commit/e44822fe0677c1768af69666c7f98193132d32df,2025-10-19,[kreier/saiht-parser] automatic generation of README.md works,6,39
https://github.com/kreier/saiht-parser/commit/e6bed6368839bd6a0e823681ae69de7550e10c02,2025-10-19,[kreier/saiht-parser] v25.10.03 creates list.csv for all events,9,41
https://github.com/kreier/saiht-parser/commit/22149d33b693e3b966c4c587eee1a81a8aabc72d,2025-10-19,[kreier/saiht-parser] Merge pull request #1 from kreier/alpha for v25.10.02,11,53
https://github.com/kreier/saiht-parser/commit/94511ef1aed24a4d260784549e21f57502f8f110,2025-10-19,[kreier/saiht-parser] actually did not apply for Mexico. They offered,8,47
https://github.com/kreier/saiht-parser/commit/1d3d3346fa18d071e2e5dd0a00ff57e8a9d2b270,2025-10-19,"[kreier/saiht-parser] parsing of subfolder works, seach for MD files",8,46
https://github.com/kreier/saiht-parser/commit/056d1f095da8537927b972b709b50ce4ab3865b9,2025-10-19,"[kreier/saiht-parser] fix typos, include a list",5,25
https://github.com/kreier/saiht-parser/commit/9b716d60d662724c823f498bc9185a79735a9ef7,2025-10-19,[kreier/saiht-parser] more history from teaching,4,26
https://github.com/kreier/saiht-parser/commit/f7dcb95f27b54bac40049f6854829583675ba631,2025-10-18,[kreier/saiht-parser] fix typos,2,9
https://github.com/kreier/saiht-parser/commit/3652ab6f5a3a55da895cdd3f5a842762f36caba3,2025-10-18,"[kreier/saiht-parser] expanded history, typo",3,22
https://github.com/kreier/saiht-parser/commit/61a83d7ddd67a5cdfa4a06509ea08012092e63a7,2025-10-18,[kreier/saiht-parser] more visuals,2,12
https://github.com/kreier/saiht-parser/commit/e1739be50cb76c5d1d96adb44c62b736858b4a88,2025-10-18,"[kreier/saiht-parser] typos, grammar",2,14
https://github.com/kreier/saiht-parser/commit/8691dc2b29aef7c6d2a38b6fdbd3212bc664ec85,2025-10-18,[kreier/saiht-parser] extended history of last 12 years,6,33
https://github.com/kreier/saiht-parser/commit/aa77f68d218d8b91c04ad5b8a9ce8e905cccdc71,2025-10-18,"[kreier/saiht-parser] typos, grammar",2,14
https://github.com/kreier/saiht-parser/commit/c0ea00ffea819c13e7dcdcf89da4d5937bfd08c3,2025-10-17,[kreier/saiht-parser] extended reflection of the last 12 years,7,40
https://github.com/kreier/saiht-parser/commit/f83efb5b559d785a9951164b8a868706b0e307c0,2025-10-17,[kreier/saiht-parser] Test in correct folder,4,22
