Title,Link,Word Count
"[kreier/timeline] updated Khmer","https://github.com/kreier/timeline/commit/81fc9acee3a4adf7523d1fdfae16335ec6e87986",2
"[kreier/timeline] Update Kankana-ey since April 2025","https://github.com/kreier/timeline/commit/3f9ca7e83e4320322f8e45b46df5c227cd3d93ba",6
"[kreier/timeline] update Ilokano after more than a year","https://github.com/kreier/timeline/commit/e71c2df01c95acb4a0d7326f5eb8078d35c0b878",7
"[LiBeKra/KLZ] Update README.md as landing page for github","https://github.com/LiBeKra/KLZ/commit/7026a8649238991e35f2bb79b04ad6d447570f8a",8
"[timeline24/timeline24.github.io] version 5.7 from 2025-07-14","https://github.com/timeline24/timeline24.github.io/commit/3089372529af87f41e2020baf19085d125f0a7b3",7
"[kreier/timeline] fix Japanese Cainan to Kenan","https://github.com/kreier/timeline/commit/7788c0ba0eb033f5f8c6a321bd6a6a12cc8daf81",5
"[kreier/timeline] fix Ishbak, Temanites and Xia dynasty in Japanese","https://github.com/kreier/timeline/commit/d23e0bdba6fcbb81c74f7d4197d062758e17ebdf",8
"[kreier/timeline] updated Spanish and Japanese translation","https://github.com/kreier/timeline/commit/5acebd96024aa8c678ea54210de1ab611718f1b0",5
"[LiBeKra/KLZ] Update README.md for Website","https://github.com/LiBeKra/KLZ/commit/df9a94eb97b882061a9dad8f5c8b690c84022053",5
"[LiBeKra/KLZ] last edition from 2024-2025","https://github.com/LiBeKra/KLZ/commit/632fc265017f683dde9b611913819311fb70e4c0",5
"[LiBeKra/KLZ] Merge branch 'main' of https://github.com/LiBeKra/KLZ","https://github.com/LiBeKra/KLZ/commit/86d4f4e5317a6a6db904f73c606d67ccbc7bd855",9
"[LiBeKra/KLZ] update 4 editions from 2024","https://github.com/LiBeKra/KLZ/commit/ab1144620dbdcd0b0043721a624d38d1c1fcbc85",5
"[timeline24/timeline24.github.io] version 5.6 from 2025-06-24","https://github.com/timeline24/timeline24.github.io/commit/2a2fc0554cfae01cfe69f1a79d4969f7ef160fe0",7
"[kreier/timeline] upgraded Spanish","https://github.com/kreier/timeline/commit/5ec4b471acb1e359105a3e92ce30c5e202e53aa2",2
"[kreier/timeline] include chronology from 1874","https://github.com/kreier/timeline/commit/f391e3a78e1c2a0c93d7ad6ab618c4d205f03b55",4
"[LiBeKra/KLZ] include four more editions in the overview","https://github.com/LiBeKra/KLZ/commit/2b7d2a58fb345f450a7af89f4c1ea7bbc39ee6d1",7
"[LiBeKra/KLZ] vierte Ausgabe mit einer Woche Verspätung","https://github.com/LiBeKra/KLZ/commit/d93269c37dbf3ec1be7c54b0308063c301e2dd48",6
"[timeline24/timeline24.github.io] Updated link to Mandarin","https://github.com/timeline24/timeline24.github.io/commit/9996fb35793d4603bccee2bbb9bd5f0df160b8ee",4
"[kreier/timeline] updated Chinese simplified translation","https://github.com/kreier/timeline/commit/fe5a2fbec66a32352b1283c2cb33f0110ee1eb43",4
"[timeline24/timeline24.github.io] fix Korean (language, not person)","https://github.com/timeline24/timeline24.github.io/commit/30d9ccdf996181a09efbff006c68f9ec9927be94",5
"[kreier/timeline] peer review of Korean translation","https://github.com/kreier/timeline/commit/852e7b0e6e565abbb4ffa97174670b2459ea9d1e",5
"[kreier/timeline] minor fixes Korean","https://github.com/kreier/timeline/commit/8d254f243861b4011e01741e44d766d1b9845220",3
"[kreier/timeline] fix overflow","https://github.com/kreier/timeline/commit/a1d49110a4c192ed6c5733b2a1686f1f6ab02524",2
"[kreier/timeline] update 5.5","https://github.com/kreier/timeline/commit/6e5d36a1b50f79172d2ef237c3f155cac2c48dd4",3
"[kreier/rp2040] include visual of overclocking result","https://github.com/kreier/rp2040/commit/b603361b039f702e30ff8d39ea4968f993a0a56d",5
"[kreier/rp2040] Create README.md for overclocking","https://github.com/kreier/rp2040/commit/88ea581695b5a1ce439a34bc93a9b70ae51d4eac",5
"[kreier/prime] outline, results will follow","https://github.com/kreier/prime/commit/b4ec61845acdedd14202b9052a685f5510d84803",4
"[kreier/ESP32] start with ESP-IDF VS Code extension","https://github.com/kreier/ESP32/commit/6ae221468baba71806a8dcb0be3991e30e082288",7
"[kreier/ESP8266] update 2025","https://github.com/kreier/ESP8266/commit/98e2e3ea9b3543ba6702610877d12e3f73eedfa3",2
"[kreier/benchmark] Update README.md","https://github.com/kreier/benchmark/commit/78bf8c2204e2fe69d10ebc6f71cd514c320f5ded",3
"[kreier/prime] adjust for wrap-around after 49 days in tick_ms()","https://github.com/kreier/prime/commit/4e66b7c8c70bba0c7f0135b17709c86ac51bc28e",9
"[kreier/prime] results MicroPython 1.21.0 on esp8266","https://github.com/kreier/prime/commit/13c002692b191b237fb44d67aeb40a4d84611eb3",7
"[kreier/prime] resluts ESP32 C3 RISC-V 32bit CPU","https://github.com/kreier/prime/commit/7ede06dcac06f10b09ab44d2c45b6640b913b03a",7
"[kreier/prime] results of LilyGo T8 st7789 with SD","https://github.com/kreier/prime/commit/7da7e95e6ea1e9d0cdc68563ad341f79e5a8c2ca",7
"[kreier/rp2350] CPU frequency and badges","https://github.com/kreier/rp2350/commit/f5696948d423c00f93e4c05e91679bf64508ef40",4
"[kreier/prime] rp2350 just arrived, benchmarked 2025-05-10","https://github.com/kreier/prime/commit/f7bafcfe9755e535262ab3a06a08b5a891df7031",7
"[kreier/rp2350] prime benchmark in circuitpython, 2x speed rp2040","https://github.com/kreier/rp2350/commit/1aa52a6a9b531f0c345462e9e8d0929a8d143c15",7
"[kreier/rp2350] Update .gitignore","https://github.com/kreier/rp2350/commit/e5e4370c884b85d5e3cba79ab72b42d99ab3ede3",2
"[kreier/rp2350] Initial commit","https://github.com/kreier/rp2350/commit/9945592485fcb264d7897e8204ccee7ac653a294",2
"[kreier/rp2040] future CoreMark, starting with hello world serial","https://github.com/kreier/rp2040/commit/097476db355c4b39f4c09e751b856d33cac5e0d6",7
"[kreier/prime] old 3Blue1Brown explanation for 69","https://github.com/kreier/prime/commit/f6f972e19ca17836fc6a1f78f348c7097e496ab3",5
"[kreier/timeline] include commit activity","https://github.com/kreier/timeline/commit/214cf9ae773d495cb0c46adcfa8e57917f3b44d0",3
"[kreier/benchmark] include three badges","https://github.com/kreier/benchmark/commit/cd9ce0ae92dc84de8022c0ec04b669387857890f",3
"[kreier/ml] add three badges","https://github.com/kreier/ml/commit/c9b90e4197eb99688f6cf7c2bab844d241ba8247",3
"[kreier/jetson] add activity badge","https://github.com/kreier/jetson/commit/fd9602445dc0b2997da5bda731e69a886b59d3ce",3
"[vex-ssis/2026] include list of last years","https://github.com/vex-ssis/2026/commit/e884af30d43ee4f6f24e73e57934b58048050742",5
"[vex-ssis/2026] include image","https://github.com/vex-ssis/2026/commit/1b9de97f5675db9fe2ec331428a345319afed67d",2
"[vex-ssis/2026] Initial commit","https://github.com/vex-ssis/2026/commit/52046542fa3d1a7deaed0746bb09a458e961bd21",2
"[kreier/prime] minimal rust 8MB, installer msi only 2.7 MB","https://github.com/kreier/prime/commit/1298baef6efa478497a95a03c4607a8d34bc7ee4",9
"[kreier/prime] include GUI environment","https://github.com/kreier/prime/commit/fafd411d6d907e95611db2b6a75ddababf5f62bc",3
"[kreier/llama.cpp-jetson] two processes concurrently","https://github.com/kreier/llama.cpp-jetson/commit/a944a1785adc7f58c5d6677bfbe574de60139cff",3
"[kreier/ml] include IBM Granite 4.0 from May 2nd!","https://github.com/kreier/ml/commit/66b8eea556fa1c273a0e96f596f3bd2ce4a7b594",8
"[kreier/timeline] include Estonian translation, make googletrans 4.0 work","https://github.com/kreier/timeline/commit/bc33eb4b90cabf25ce688f7f8610a999165d1734",8
"[kreier/benchmark] include process node and architecture","https://github.com/kreier/benchmark/commit/dec32ce9b7ec3280a4582319b71d35db5607f805",5
"[kreier/benchmark] fix data points","https://github.com/kreier/benchmark/commit/067183e65bf3d3b4eba57a318ec72674a11be8c8",3
"[kreier/timeline] fix Capitalization errors","https://github.com/kreier/timeline/commit/15a7dc1954eeaffcf79b534d4e37008554233641",3
"[kreier/ml] include combined image","https://github.com/kreier/ml/commit/bf93df9b56215f94495ae5c02cc51424de70959f",3
"[kreier/ml] include some updates from benchmarks","https://github.com/kreier/ml/commit/022d608877e468ae873a943393be1442b8019bb4",5
"[kreier/benchmark] include small details","https://github.com/kreier/benchmark/commit/de4d1ae8d45082c1320ed769849556bbce1777ed",3
"[kreier/benchmark] include 2 graphs for toy benchmarks and fastest language","https://github.com/kreier/benchmark/commit/ae4ed3f0397d6478f0e85f8ed6c8f3aa605d8e6c",9
"[kreier/benchmark] update graph and 13700T result","https://github.com/kreier/benchmark/commit/bc8f394c91b697eb237b326076137b01a2c04d74",5
"[kreier/benchmark] updated GFLOPS graphs","https://github.com/kreier/benchmark/commit/5ee6f6febb2a109b91a0652e94265b3977ac0721",3
"[kreier/benchmark] reorganized","https://github.com/kreier/benchmark/commit/45c871ef42f1aff0f7ef618106dae40053f1b483",1
"[kreier/benchmark] update images, include clpeak benchmark","https://github.com/kreier/benchmark/commit/786445c46710968069aaa6cf5a6875773b1f65c5",5
"[kreier/rp2040] include badges","https://github.com/kreier/rp2040/commit/ea0ac62ee3887b6a8c16ab7529b043fea72a514f",2
"[kreier/rp2040] blink in C, from examples of the SDK 2.1.1","https://github.com/kreier/rp2040/commit/c2d6b57038420f9a8c7c92f3d4615f0dfd932b09",11
"[kreier/benchmark] Merge branch 'main' of https://github.com/kreier/benchmark","https://github.com/kreier/benchmark/commit/7041cd9fd1a5d2ac65e287b41a95b319cb70cfc5",9
"[kreier/benchmark] update GFLOPs graphs","https://github.com/kreier/benchmark/commit/d3b30953413a3b1c95ffdea9588c5de43f813252",3
"[kreier/benchmark] Update recent results LinpackDP","https://github.com/kreier/benchmark/commit/5bcb8d717516cf96b532bc101c7b4b7de58c1639",4
"[kreier/benchmark] Merge branch 'main' of https://github.com/kreier/benchmark","https://github.com/kreier/benchmark/commit/d9b43531b39213390c767454f3ea30e28e4a8a0d",9
"[kreier/benchmark] include some eye candy","https://github.com/kreier/benchmark/commit/8271e57c10a54d27b7b182dbf3df7faf43833bd4",4
"[kreier/benchmark] include overview","https://github.com/kreier/benchmark/commit/1e300ef19c1ccdcc949cbf0d2c2b06b013454443",2
"[kreier/prime] Merge branch 'main' of https://github.com/kreier/prime","https://github.com/kreier/prime/commit/38986610c40199217ae7c6e9650c0858cefb4dff",9
"[kreier/prime] benchmark i7-13700T 2025-04-26","https://github.com/kreier/prime/commit/582c63e74ce3aeb8c6a23f3aa563d6e3c188ddd8",6
"[kreier/prime] change trigger back to main","https://github.com/kreier/prime/commit/d8e532d3e75fcdab83be41065df0821f7d8c30d5",5
"[kreier/prime] Merge branch 'main' of https://github.com/kreier/prime","https://github.com/kreier/prime/commit/6ae92e1084fa469f13e6a61d603dfae161d4ab36",9
"[kreier/prime] results Jetson 2025-04-26","https://github.com/kreier/prime/commit/724e9b9aaa3d8ff349d3f2ddf77436283b57b621",5
"[kreier/prime] include badge and Sieve of Eratosthenes","https://github.com/kreier/prime/commit/4f46420c26d6cb48e6c2c8e96c60032278a0c03f",6
"[kreier/prime] Update jekyll-gh-pages.yml to recent action script versions","https://github.com/kreier/prime/commit/d28cd6bb603f1469ec72e8b9294197de58a0f717",10
"[kreier/prime] Update actions/checkout@4 since v3 is no longer supported","https://github.com/kreier/prime/commit/cabb407f54f6ef5c4bcd78738811948b4122c4de",10
"[kreier/prime] Update README.md","https://github.com/kreier/prime/commit/9eaa2a9b66e4310fe4b7fde2883b1398e1e9944a",3
"[kreier/cuda] Create README.md","https://github.com/kreier/cuda/commit/84da567a363dbc3527a0c189e1354bfe89c1ca5f",3
"[kreier/cuda] simple hello world on one thread","https://github.com/kreier/cuda/commit/a64fc06d7b04224ac55c5a1ea08581e65f166a13",6
"[kreier/cuda] Initial commit","https://github.com/kreier/cuda/commit/d714e460b4e006e18b8fa4df075417a67eee3e98",2
"[kreier/benchmark] faster speed for INT8 with dp4a in v1.8","https://github.com/kreier/benchmark/commit/a467ab3e9394c41900c197f58881a2e055beb4a9",9
"[kreier/benchmark] include Apple M1 and i7 13700T","https://github.com/kreier/benchmark/commit/3e1f51fe13d914589f36275156658240aad628ea",6
"[kreier/tripitaka] extracted .epub to .xhtml","https://github.com/kreier/tripitaka/commit/e95025abb54ee3c56ec46b8e9ff629789f82f160",4
"[kreier/tripitaka] add links to subfolders","https://github.com/kreier/tripitaka/commit/5423749779727eb318c4f911e8b2016342bf3165",4
"[kreier/tripitaka] add details for github.io website","https://github.com/kreier/tripitaka/commit/9c42cea273ae2998f9d1cfd6372bfc01ffc1ba55",6
"[kreier/jetson] include memory bandwidth","https://github.com/kreier/jetson/commit/bda912b74dba2dbcba99ef51258218e07d2b15a6",3
"[kreier/jetson] benchmark results clbench","https://github.com/kreier/jetson/commit/c5ae34b52412aa953061c959ba0c9e4091e2c32a",3
"[kreier/jetson] include some images","https://github.com/kreier/jetson/commit/17ad681dc30d1aba95d3a4b92dc38dd2ac18b6fe",3
"[kreier/jetson] include pictures","https://github.com/kreier/jetson/commit/f9d21b52f031b1bb34be6e928e7db2d11b2e0ea8",2
"[kreier/llama.cpp-jetson] include small images above bigger subsections for readability","https://github.com/kreier/llama.cpp-jetson/commit/678a3cb1205881443ba2f8df02d7bf50ec628289",8
"[kreier/llama.cpp-jetson] prerequisites","https://github.com/kreier/llama.cpp-jetson/commit/bff1a3edc25e968cb624566fb1f2e9ee8c7960b8",1
"[kreier/llama.cpp-jetson] include small logos for better readability","https://github.com/kreier/llama.cpp-jetson/commit/c2930671aea08dc62685662e0a7917bd73e00d75",6
"[kreier/llama.cpp-jetson] include Gemma 3 logo","https://github.com/kreier/llama.cpp-jetson/commit/f3778c7928a85fbb0d796d718e1f35596014b300",4
"[kreier/llama.cpp-jetson] Merge branch 'main' of https://github.com/kreier/llama.cpp-jetson","https://github.com/kreier/llama.cpp-jetson/commit/603909b12be2c88e5dce64b19e9097e80d05b549",11
"[kreier/llama.cpp-jetson] updated graph, include comparison CPU","https://github.com/kreier/llama.cpp-jetson/commit/86415f438ad7b1702cadc3024ea1689618bdcb04",5
"[kreier/llama.cpp-jetson] improve wording of a few instructions","https://github.com/kreier/llama.cpp-jetson/commit/1c3e9e5bc9e1b0547fa78882f4d7ba1a71407362",6
"[kreier/llama.cpp-jetson] fix installation, include image","https://github.com/kreier/llama.cpp-jetson/commit/0920d107dcd175568dba85ee017c41b9f0ad746a",4
"[kreier/llama.cpp-jetson.nano] simplified, reorganized","https://github.com/kreier/llama.cpp-jetson.nano/commit/9caada5205f104c2b507b0b85c135f7f4fdf8e55",2
"[kreier/llama.cpp-jetson.nano] link llama.cpp and image","https://github.com/kreier/llama.cpp-jetson.nano/commit/ef8b948518145492ebd5ae1eb0e10af55ffe6322",5
"[kreier/llama.cpp-jetson.nano] fix source problem","https://github.com/kreier/llama.cpp-jetson.nano/commit/38b05250e37cd866b6f8190d15f8bfc531d33709",3
"[kreier/jetson] even source does not operate in the shell, but subshell","https://github.com/kreier/jetson/commit/b6b4ec8c62887888995cd34310c1649c5c1f360f",10
"[kreier/jetson] export only works in the scripts subsession - fixed with source","https://github.com/kreier/jetson/commit/a6013a5d089059b5e9d5f9bf6742e01bf3443fa1",10
"[kreier/jetson] fix path to cuda compiler nvcc","https://github.com/kreier/jetson/commit/0cbc14d448009c517333c981a25ed1eefc1ff54f",6
"[kreier/llama.cpp-jetson.nano] fix grep request to execute script with bash","https://github.com/kreier/llama.cpp-jetson.nano/commit/4c0dd2ef97b51ada9eeb95a4264745d01228e5b0",8
"[kreier/llama.cpp-jetson.nano] patch path automatically","https://github.com/kreier/llama.cpp-jetson.nano/commit/0019fdc4ddd703571c56b78e20c22c565de5eec2",3
"[kreier/llama.cpp-jetson] faster memory access with GPU","https://github.com/kreier/llama.cpp-jetson/commit/5c1c292f8ba2856b0b50765dbf13bc028fee6658",5
"[kreier/hacks] include badges","https://github.com/kreier/hacks/commit/0f81a6ec43c7c81b18d47d433cb3792d8d3d2618",2
"[kreier/hacks] include a little structure","https://github.com/kreier/hacks/commit/2f8a897a6a8c4f565838eeb43ed8a499b037149e",4
"[kreier/timeline] reorganized Terah's family","https://github.com/kreier/timeline/commit/889aa66e53b52a1657e67e8dda6863edee5f6490",4
"[kreier/timeline] comparison to reference is working","https://github.com/kreier/timeline/commit/0713cd37635db58e7e7b0c17fcf40dc3e30e9f24",5
"[kreier/timeline] special case for Iloko and Kankana-ey","https://github.com/kreier/timeline/commit/a46338b18902e038dc94abd27b18763723280f52",7
"[kreier/timeline] preliminary version 5.4 with Exile capitalized, Tagalog ingredients","https://github.com/kreier/timeline/commit/794842f8efd16571fbbea86a3bc7206ac0ab5033",9
"[kreier/timeline] Update English reference, remove unnecessary spaces","https://github.com/kreier/timeline/commit/155e97a966307a54add6011020253d83a2dd5644",6
"[kreier/timeline] Capitalized English Captions","https://github.com/kreier/timeline/commit/b2f43741f4ebe776dd81d13e7aeedd5973e2c7b1",3
"[kreier/timeline] updated Tagalog","https://github.com/kreier/timeline/commit/3a922c5cee699fb565bfbc7b74bdc27328c02270",2
"[kreier/tripitaka] Adjusted date export","https://github.com/kreier/tripitaka/commit/07ac3ec4afa7460237af1d4d4aa7b360de1f5d36",3
"[kreier/llama.cpp-jetson] updated benchmarks","https://github.com/kreier/llama.cpp-jetson/commit/c044ee4e405460728ae1d90a3134e29425c43c83",2
"[kreier/timeline] fix capitalization and other details","https://github.com/kreier/timeline/commit/aa171559d398a89c83d99d21ffadbd20d1e42c26",5
"[kreier/timeline] update to 5.4","https://github.com/kreier/timeline/commit/b132649be673166837350f18a6369fecf0a5195a",4
"[kreier/llama.cpp-jetson] compiled in 60 minutes with faster SD card","https://github.com/kreier/llama.cpp-jetson/commit/d095b11913311be709f215ac5b8e24308a5ccf4c",8
"[kreier/llama.cpp-jetson] document compiler standard libraries, improve readability","https://github.com/kreier/llama.cpp-jetson/commit/ed21b1f89df24a19b6a2c3d4b8d81c2360cebbf4",6
"[kreier/timeline] minor fixes for 5.4","https://github.com/kreier/timeline/commit/7850835fb8acc3467e95a437ab291fd41eb5e52b",5
"[kreier/timeline] minor changes to reflect present time","https://github.com/kreier/timeline/commit/43c6b24f5093d52d50fef33e6bdc00b1f260a698",6
"[kreier/llama.cpp-jetson] details to gcc 8.4 and 8.5","https://github.com/kreier/llama.cpp-jetson/commit/30160d7aa9b2bcfb66a857a125321a0173acddf6",8
"[kreier/llama.cpp-jetson] fix typos","https://github.com/kreier/llama.cpp-jetson/commit/3845de83abcc216f5925e3477285929bd3700841",2
"[kreier/llama.cpp-jetson] short description in 11 steps","https://github.com/kreier/llama.cpp-jetson/commit/3da6b6a272eec29ae7c00b02a90499c8cd27cdbc",5
"[kreier/llama.cpp-jetson] Overview of patches in the introduction","https://github.com/kreier/llama.cpp-jetson/commit/5fbbdacf5063a24e3479a10ea2f7e509715c998a",6
"[kreier/llama.cpp-jetson] restructured patches","https://github.com/kreier/llama.cpp-jetson/commit/33aea20b6e0171a0db49b145f244a77dd1b2ca6b",2
"[kreier/llama.cpp-jetson.nano] switch to bash since source is not available in sh","https://github.com/kreier/llama.cpp-jetson.nano/commit/b06384871ddfb9bf8be34b67365b8692e8500afe",10
"[kreier/llama.cpp-jetson.nano] include newer library for GCC 9.4","https://github.com/kreier/llama.cpp-jetson.nano/commit/d5bf0cb59ad58713c18bcc13b2636bdf68d29920",7
"[kreier/llama.cpp-jetson.nano] build 5113 2025-04-11 with gcc 9.4","https://github.com/kreier/llama.cpp-jetson.nano/commit/6bf07790b429e4061a99704c49e98ce074ed5dbf",9
"[kreier/llama.cpp-jetson] fix details for b4400 and others","https://github.com/kreier/llama.cpp-jetson/commit/766e39ebfac4eb4332ab3b9b9338252fb7110e96",6
"[kreier/llama.cpp-jetson] updated graphs TinyLlama inference speed, minor fixes","https://github.com/kreier/llama.cpp-jetson/commit/e0e2cfc9027608afb83af4f84b4b423fe796b197",7
"[kreier/llama.cpp-jetson] Merge branch 'main' of https://github.com/kreier/llama.cpp-jetson","https://github.com/kreier/llama.cpp-jetson/commit/90bee2b7bcc2e88d73054a388ad5fdd79154800d",11
"[kreier/llama.cpp-jetson] updated graph speed comparison","https://github.com/kreier/llama.cpp-jetson/commit/010c86a8bd90e790376832b3d8af38c2bb5e35db",4
"[kreier/llama.cpp-jetson] times for gcc 9.4 8.4 and 8.5","https://github.com/kreier/llama.cpp-jetson/commit/0c476df91d7e309934ea9e9b81d6955e9586158b",10
"[kreier/llama.cpp-jetson] fix and document cmake installation","https://github.com/kreier/llama.cpp-jetson/commit/5abd73ac3027f7e73c38c74eaa5f6a0f6fe3c374",5
"[kreier/jetson] include build 5050 2025-04-05","https://github.com/kreier/jetson/commit/508d4f8aa0d5ab22e9c10967fa281ea7bd845507",6
"[kreier/llama.cpp-jetson] include installation of build 5050 in 1 minute","https://github.com/kreier/llama.cpp-jetson/commit/b0d6ef59ee95bbf1b5879bed2580f4e066375cd5",8
"[kreier/llama.cpp-jetson] fix jtop installation","https://github.com/kreier/llama.cpp-jetson/commit/1eb83966b2a9cc268037d1b5e929e05bd0bb024d",3
"[kreier/jetson] first start relocated, fixed jtop installation","https://github.com/kreier/jetson/commit/35769ec322f4e380084cf793980ab7ccd0b441e4",6
"[kreier/llama.cpp-jetson.nano] update library path with script","https://github.com/kreier/llama.cpp-jetson.nano/commit/480424128d568850e2c2e93be3ac4b3d7c1c4e6c",5
"[kreier/llama.cpp-jetson.nano] First startup is 7 minutes","https://github.com/kreier/llama.cpp-jetson.nano/commit/30677c4e417a00993b9791da89e7a282b1ed955a",5
"[kreier/llama.cpp-jetson.nano] include 4 more necessary libraries","https://github.com/kreier/llama.cpp-jetson.nano/commit/19d4aee1a4aeafec882c2ef28ba831cacf7eb1cc",5
"[kreier/jetson] document first start, setup and time","https://github.com/kreier/jetson/commit/a5c5a7127f02232f11f15b01214d276b86af2879",6
"[kreier/jetson] activate links of Overview","https://github.com/kreier/jetson/commit/ddd4092c5aa39808672ea054f5c7b384fba60800",4
"[kreier/jetson] structured and reorganized documentation","https://github.com/kreier/jetson/commit/bb4b2ddebca271e846e6efbaf789f534586f41d5",4
"[kreier/llama.cpp-jetson] exported layers speed up - graph and explanantion","https://github.com/kreier/llama.cpp-jetson/commit/bfa01a9df0d38ae37e77558811b68de634e75820",7
"[kreier/llama.cpp-jetson] Merge branch 'main' of https://github.com/kreier/llama.cpp-jetson","https://github.com/kreier/llama.cpp-jetson/commit/e10c1473f03914ba98fe18ef9ed1a75870790c01",11
"[kreier/llama.cpp-jetson] speed dependence on exported layers GPU","https://github.com/kreier/llama.cpp-jetson/commit/561b654962d8baf04f9ad5b3319e1a51f0187639",6
"[kreier/llama.cpp-jetson] include graph for prompt processing speed dependence","https://github.com/kreier/llama.cpp-jetson/commit/bf662b155c9984a54a3bd147a3200bbfbde5f8d8",7
"[kreier/llama.cpp-jetson.nano] fixed description, explained 71 files","https://github.com/kreier/llama.cpp-jetson.nano/commit/0f86ce54d24730cd6834c4a721421aea70dc7dac",5
"[kreier/llama.cpp-jetson] faster prompt processing with longer prompts","https://github.com/kreier/llama.cpp-jetson/commit/0082d52c725bb240118682426a6ad3ef94cd72ef",6
"[kreier/llama.cpp-jetson.nano] build 5050 from 2025-04-05","https://github.com/kreier/llama.cpp-jetson.nano/commit/f91888f5afeeb0de2fe4147aeb5a8b466090b21e",6
"[kreier/llama.cpp-jetson.nano] Update README.md","https://github.com/kreier/llama.cpp-jetson.nano/commit/913924d4d40c4faa8b3bb1b0d137ca6b00b7958a",3
"[kreier/llama.cpp-jetson.nano] example answer from llama-server","https://github.com/kreier/llama.cpp-jetson.nano/commit/7627dc8e80bc9ad2d746fbb737b69d4593c773ce",5
"[kreier/llama.cpp-jetson.nano] fix file location","https://github.com/kreier/llama.cpp-jetson.nano/commit/3d1f831aebb6e3210b99ed7e3a3b5f8064057ca2",3
"[kreier/llama.cpp-jetson.nano] using temporary directory for install","https://github.com/kreier/llama.cpp-jetson.nano/commit/aec302a27cb832c72cfc87d8082fba8c51ac0563",5
"[kreier/llama.cpp-jetson.nano] fix #1 mkdir error","https://github.com/kreier/llama.cpp-jetson.nano/commit/63f7d5b173bae1db9c5d3ac4e91fa852b244e13e",4
"[kreier/llama.cpp-jetson.nano] include available() and require()","https://github.com/kreier/llama.cpp-jetson.nano/commit/45df7d9cb066d49473d8214fd68833f3902e254b",4
"[kreier/llama.cpp-jetson.nano] fix INSTALL_DIR path","https://github.com/kreier/llama.cpp-jetson.nano/commit/12071f23bf3d80827cd6db0b8bdcaf65fb637650",3
"[kreier/llama.cpp-jetson.nano] build 5050 from April 2025","https://github.com/kreier/llama.cpp-jetson.nano/commit/a4d3258f5c3b50e6701af9b0471a17a30de3d461",5
"[kreier/llama.cpp-jetson.nano] Initial commit","https://github.com/kreier/llama.cpp-jetson.nano/commit/3031ea699e2522125efe96f57b454899a4ba0077",2
"[kreier/aa] Merge branch 'main' of https://github.com/kreier/aa","https://github.com/kreier/aa/commit/b12cb6216783fcfa514daae4220c35f3b0bba01f",9
"[kreier/aa] expand cross-references","https://github.com/kreier/aa/commit/820f6037d028d6b1a358687bd10a5c5125b8c4ae",3
"[kreier/aa] include reference link and some images","https://github.com/kreier/aa/commit/74f83466e88c8d24add94c31bc6df99189cee0d4",6
"[kreier/aa] Merge branch 'main' of https://github.com/kreier/aa","https://github.com/kreier/aa/commit/b0416486e715451eaaf53aadfb1d4d6e78a9af50",9
"[kreier/aa] include standards","https://github.com/kreier/aa/commit/ea20cb1a272b546d8de31f6aa3189117c7515a02",2
"[kreier/aa] include badges","https://github.com/kreier/aa/commit/7b48eaef4963005fa6c6ecf826751208f5e49474",2
"[kreier/aa] documentation 2022-2023","https://github.com/kreier/aa/commit/8c94cb12f8ddf34efb87894104b3966eeb53f3ed",3
"[kreier/llama.cpp-jetson] explain relevance, include graph vor comparison","https://github.com/kreier/llama.cpp-jetson/commit/4698e643ff902ca33b1073f9421750fd16654ced",6
"[kreier/llama.cpp-jetson] patches from early 2024","https://github.com/kreier/llama.cpp-jetson/commit/a8c83f1afde370f806fff29fec263a55d86b7e6e",4
"[kreier/llama.cpp-jetson] include more benchmarks, links to data and visualizations","https://github.com/kreier/llama.cpp-jetson/commit/4593b62ef6720cc218a1c130c1fe77d8d6679820",8
"[kreier/llama.cpp-jetson] results of 11 different prompts with 3 llm processors","https://github.com/kreier/llama.cpp-jetson/commit/6ac74b8c7b36d0a1e864380ad00d42526ba8847a",9
"[kreier/llama.cpp-jetson] updated graphics and metrics","https://github.com/kreier/llama.cpp-jetson/commit/5ea7e121dc5e6e397bb914110feb40367e22f1be",4
"[kreier/llama.cpp-jetson] optimized screenshots","https://github.com/kreier/llama.cpp-jetson/commit/20aa0921357b5e74a802ae96f1b74932645d2935",2
"[kreier/jetson] optimized screenshots","https://github.com/kreier/jetson/commit/025c61eaf7424c7aff6cc904b3b694dff2822388",2
"[kreier/jetson] updated graph","https://github.com/kreier/jetson/commit/8051c35020c0703ab33efc7080fea69f49d71aed",2
"[kreier/llama.cpp-jetson] updated graph and details","https://github.com/kreier/llama.cpp-jetson/commit/031e37366b9005f39828b994d77db3354cebca7f",4
"[kreier/llama.cpp-jetson] fix Gemma3 4b benchmark results","https://github.com/kreier/llama.cpp-jetson/commit/419f4337fc18a7f7c1485341459bdc3bfa8e80a2",5
"[kreier/llama.cpp-jetson] applications and Gemma3 4B","https://github.com/kreier/llama.cpp-jetson/commit/9d524ea0003b374a8e76599e4a758f046f28b93e",4
"[kreier/llama.cpp-jetson] Create install.sh","https://github.com/kreier/llama.cpp-jetson/commit/d56cb54391e4948bfa13a5a364660475134651cc",3
"[kreier/llama.cpp-jetson] reference this repository","https://github.com/kreier/llama.cpp-jetson/commit/41ee7204a5e752ab527dc4691b0bc6509a3fee7e",3
